Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18806499,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",0,Vintage,Paperback,229,2002,1999,,2024/11/17,to-read,to-read (#304),to-read,,,,0,0
62805,The Sound of Waves,Yukio Mishima,"Mishima, Yukio",,"=""""","=""""",0,Vintage Classics,Paperback,183,2000,1954,,2024/11/16,to-read,to-read (#303),to-read,,,,0,0
829313,Miles: The Autobiography,Miles Davis,"Davis, Miles",Quincy Troupe,"=""0671725823""","=""9780671725822""",4.0,Simon & Schuster,Paperback,448,1990,1989,2024/11/16,2023/03/03,,,read,"Great insight into an outspoken, jazz innovating, heroin dabbling, cop hating, surprise foot fetishist.",,,1,0
50403480,At Night All Blood is Black,David Diop,"Diop, David",Anna Moschovakis,"=""0374266972""","=""9780374266974""",3.0,"Farrar, Straus and Giroux",Hardcover,145,2020,2018,2024/11/15,2024/11/09,,,read,"God’s truth, this was a good account of the horrors of war, but it was very repetitive.",,,1,0
53407179,Convenience Store Woman,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,"=""""","=""""",4.0,Granta Books,ebook,176,2018,2016,2024/03/15,2024/03/09,,,read,A can of Boss coffee and a melon pan from a Japanese convenience store is the breakfast of champions.,,,1,0
11133534,The Sailor Who Fell from Grace With the Sea,Yukio Mishima,"Mishima, Yukio",,"=""""","=""""",4.0,,Kindle Edition,194,,1963,2024/11/11,2024/03/09,,,read,“I could have been a man sailing away forever.”<br/><br/>Disturbed kids need supervision so they don’t form violent bro cults.,,,1,0
17837762,Uzumaki,Junji Ito,"Ito, Junji",Yuji Oniki,"=""1421561328""","=""9781421561325""",4.0,VIZ Media,Hardcover,653,2013,1998,2024/10/26,2024/03/16,,,read,This story is what Maynard from Tool meant when he sang about ‘swinging on the spiral’. 🌀,,,1,0
5969690,The Flood,J.M.G. Le Clézio,"Clézio, J.M.G. Le",,"=""0141191406""","=""9780141191409""",0,Penguin Classics,Paperback,300,2008,1966,,2024/10/21,to-read,to-read (#301),to-read,,,,0,0
58938861,Suspiria de Profundis,Thomas de Quincey,"Quincey, Thomas de",,"=""""","=""""",0,Delhi Open Books,Kindle Edition,82,2021,1845,,2023/09/19,to-read,to-read (#300),to-read,,,,1,0
51283868,The Hole,Hiroko Oyamada,"Oyamada, Hiroko",David  Boyd,"=""0811228878""","=""9780811228879""",3.0,New Directions,Paperback,92,2020,2014,2024/10/19,2024/05/31,,,read,A Ghibli-esque mystery about a lonely woman’s magical journeys to 7-Eleven.,,,1,0
54865506,The Dead,James Joyce,"Joyce, James",,"=""""","=""9798648980785""",2.0,Independently published,Paperback,84,2020,1914,2024/10/04,2023/01/02,,,read,A cosy Christmas dinner party becomes a super boring existential crisis.,,,1,0
52373510,Gone to See the River Man,Kristopher Triana,"Triana, Kristopher",,"=""""","=""""",5.0,Cemetery Dance Publications,Kindle Edition,182,2020,2020,2024/10/08,2023/12/07,favourite-novels,favourite-novels (#18),read,"A chilling adventure into ‘hybristophilia’ and childhood trauma, transcending extreme horror.",,,1,0
1576188,The Street of Crocodiles and Other Stories,Bruno Schulz,"Schulz, Bruno","Jonathan Safran Foer, Celina Wieniewska, David Goldfarb","=""0143105140""","=""9780143105145""",0,Penguin Classics,Paperback,368,2008,1989,,2021/07/30,to-read,to-read (#50),to-read,,,,0,0
1181623,The Holy Piby,Shepherd Robert Athlyi Rogers,"Rogers, Shepherd Robert Athlyi",,"=""0948390638""","=""9780948390630""",0,Research Associates School Times Publications,Paperback,103,2000,2000,,2024/10/07,to-read,to-read (#299),to-read,,,,0,0
72990,He Died with a Felafel in His Hand,John Birmingham,"Birmingham, John",,"=""1875989714""","=""9781875989713""",5.0,Duffy & Snellgrove,Paperback,216,2001,1994,2021/01/29,2021/01/25,favourite-memoirs,favourite-memoirs (#9),read,,,,1,0
50725444,The Trouble With Being Born,Emil M. Cioran,"Cioran, Emil M.",Richard Howard,"=""0241467276""","=""9780241467275""",4.0,Penguin Books,Paperback,177,2020,1973,2022/08/11,2022/08/07,,,read,“The pleasure of slandering yourself greatly exceeds that of being slandered.”,,,1,0
24606050,On Cats,Charles Bukowski,"Bukowski, Charles",,"=""0062396013""","=""9780062396013""",5.0,Ecco,Kindle Edition,129,2015,,2021/05/21,2024/09/28,favourite-poetry,favourite-poetry (#1),read,“All I have to do is watch my cats and my courage returns. I study these creatures. They are my teachers.”,,,1,0
18775402,Consumed,David Cronenberg,"Cronenberg, David",,"=""1416596135""","=""9781416596134""",0,Scribner,Hardcover,308,2014,2014,,2024/09/23,to-read,to-read (#298),to-read,,,,0,0
7063436,On Architecture (Penguin Classics),Vitruvius,"Vitruvius, Vitruvius","Robert Tavernor, Richard Schofield","=""0141441682""","=""9780141441689""",5.0,Penguin Classics,Paperback,464,2012,-15,2021/03/22,2020/08/31,favourite-antiquity-philosophy,favourite-antiquity-philosophy (#7),read,,,,1,0
23207484,Sigur Rós's ( ) (33 1/3),Ethan Hayden,"Hayden, Ethan",,"=""""","=""""",3.0,Bloomsbury Academic,Kindle Edition,169,2014,2014,2024/09/14,2024/09/11,33-1-3,33-1-3 (#5),read,"It was sometimes too preoccupied with linguistics and Sigur Rós’s cool-fake Hopelandic language, but the chapter on space and dynamics was æðislegt.",,,1,0
19348928,Christian Meaning Suffering Anniv Ed,Pope John Paul II,"II, Pope John Paul",,"=""0819854581""","=""9780819854582""",0,Pauline Books & Media,Paperback,128,2014,1984,,2021/03/26,to-read,to-read (#41),to-read,,,,0,0
1425923,Moravagine,Blaise Cendrars,"Cendrars, Blaise",Alan Brown,"=""0140039651""","=""9780140039658""",0,Penguin Books,Paperback,210,1979,1926,,2022/08/07,to-read,to-read (#117),to-read,,,,0,0
44023358,"On Drinking: Charles Bukowski's Definitive Collection of Poetry and Prose on Alcohol, Life, and the Art of Writing",Charles Bukowski,"Bukowski, Charles",,"=""0062857940""","=""9780062857941""",0,Ecco,Paperback,272,2019,2019,,2022/08/30,to-read,to-read (#127),to-read,,,,0,0
9433005,Kid A,Marvin Lin,"Lin, Marvin",,"=""0826423434""","=""9780826423436""",0,Continuum,Paperback,160,2010,2010,,2024/09/11,"to-read, 33-1-3","to-read (#297), 33-1-3 (#12)",to-read,,,,0,0
57986230,Computer World,Steve Tupai Francis,"Francis, Steve Tupai",,"=""1501378988""","=""9781501378980""",0,Bloomsbury Academic,Paperback,160,2022,2022,,2024/09/11,"to-read, 33-1-3","to-read (#290), 33-1-3 (#4)",to-read,,,,0,0
32980852,Homogenic,Emily MacKay,"MacKay, Emily",,"=""1501322745""","=""9781501322747""",0,Bloomsbury Academic,Paperback,160,2017,2017,,2024/09/11,"to-read, 33-1-3","to-read (#291), 33-1-3 (#2)",to-read,,,,0,0
15821207,Nine Inch Nails: the secret history,Alan Cross,"Cross, Alan",,"=""1927002176""","=""9781927002179""",3.0,Audio Joe,Unknown Binding,57,2012,2012,2024/09/06,2024/09/11,,,read,"A not-so-secret history, but a good short read nonetheless.",,,1,0
1154785,Fundamentals of Musical Composition,Arnold Schoenberg,"Schoenberg, Arnold","Gerald Strang, Leonard Stein","=""0571196586""","=""9780571196586""",0,Faber & Faber,Paperback,224,1999,1967,,2024/08/26,to-read,to-read (#288),to-read,,,,0,0
45201472,The Beautiful Ones,Prince,"Prince, Prince",Dan Piepenbring,"=""0399589651""","=""9780399589652""",0,"Spiegel & Grau/Random House, Inc.",Hardcover,280,2019,2019,,2024/08/26,to-read,to-read (#287),to-read,,,,0,0
11670374,Mendelssohn is on the Roof,Jiří Weil,"Weil, Jiří",,"=""1907970010""","=""9781907970016""",2.0,Daunt,Paperback,273,2011,1960,2024/08/10,2024/06/18,,,read,"The opening vignette was like a Charlie Chaplin parody, but the constant perspective shifts made this story confusing and disorienting.",,,1,0
41881472,"The Psychology of Money: Timeless Lessons on Wealth, Greed, and Happiness",Morgan Housel,"Housel, Morgan",,"=""""","=""""",5.0,Harriman House,Paperback,242,2020,2020,2020/11/07,2020/11/02,favourite-nonfiction,favourite-nonfiction (#2),read,“Wealth is hidden. It’s income not spent. Wealth is an option not yet taken to buy something later.”,,,1,0
54613861,The Art of Digital Orchestration,Sam McGuire,"McGuire, Sam",Zbyněk Matějů,"=""0367362740""","=""9780367362744""",5.0,Focal Press,Paperback,280,2020,,2021/10/07,2021/09/30,favourite-nonfiction,favourite-nonfiction (#4),read,"A fantastic, underrated guide to creating and mixing realistic orchestral instrumentation with Logic Pro.",,,1,0
9724761,Life Between Buildings: Using Public Space,Jan Gehl,"Gehl, Jan",,"=""1597268275""","=""9781597268271""",5.0,Island Press,Paperback,216,2011,1971,2020/10/22,2020/10/07,favourite-nonfiction,favourite-nonfiction (#1),read,“The ever­ present fear of vehicular traffic is one of the most pressing problems in traffic­-dominated cities.”,,,1,0
3305564,The Lucky Country,Donald Horne,"Horne, Donald",,"=""0143180029""","=""9780143180029""",5.0,Penguin Books,Paperback,300,2008,1964,2023/01/13,2023/01/09,favourite-nonfiction,favourite-nonfiction (#5),read,“Australia has not been a country of great innovation or originality. It has exploited the innovations of others and much of its boasting is that of a parasite.”,,,1,0
44432844,"Ruined by Design: How Designers Destroyed the World, and What We Can Do to Fix It",Mike Monteiro,"Monteiro, Mike",,"=""""","=""""",5.0,Mule Books,Kindle Edition,251,2019,,2021/01/22,2020/12/17,favourite-nonfiction,favourite-nonfiction (#3),read,“All of Silicon Valley is a revenge fantasy about getting picked last at dodgeball.”,,,1,0
735922,The War of Art,Steven Pressfield,"Pressfield, Steven",,"=""1590710037""","=""9781590710036""",5.0,Rugged Land,Kindle Edition,224,2002,2002,2024/08/04,2022/12/02,favourite-nonfiction,favourite-nonfiction (#6),read,"Writing this review is in itself procrastination from the personal, territorial things I need to do.",,,1,0
29393,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Michael Azerrad,"Azerrad, Michael",,"=""0316787531""","=""9780316787536""",0,"Little, Brown Paperbacks",Paperback,522,2002,2001,,2024/08/03,to-read,to-read (#286),to-read,,,,0,0
25043130,Hunger,Knut Hamsun,"Hamsun, Knut",Sverre Lyngstad,"=""0141180641""","=""9780141180649""",5.0,Penguin Classics,Paperback,206,2011,1890,2021/08/06,2021/07/31,favourite-novels,favourite-novels (#6),read,"A romance between a destitute freelance writer and his blunt, useless pencil living together on the cold streets of Oslo. It doesn’t end well for the couple.",,,1,0
36388598,In the Distance,Hernan Diaz,"Diaz, Hernan",,"=""1566894972""","=""9781566894975""",0,Coffee House Press,Kindle Edition,272,2017,2017,,2024/07/06,to-read,to-read (#285),to-read,,,,0,0
8145057,"Egon Schiele, 1890-1918: Desire and Decay",Wolfgang Goerg Fischer,"Fischer, Wolfgang Goerg",Egon Schiele,"=""3836507021""","=""9783836507028""",4.0,taschen,Hardcover,200,2008,1994,2024/07/04,2024/06/12,,,read,"Schiele was the GG Allin of Expressionism. Live fast, die young, and leave behind beautiful paintings.",,,1,0
1156180,This accursed land,Lennard Bickel,"Bickel, Lennard",,"=""0333229398""","=""9780333229392""",0,Macmillan Company of Australia,Hardcover,210,1977,1977,,2024/07/03,to-read,to-read (#284),to-read,,,,0,0
19840468,The Gilded Gutter Life of Francis Bacon: The Authorized Biography,Daniel Farson,"Farson, Daniel",,"=""""","=""""",4.0,Vintage Digital,Kindle Edition,320,2014,1993,2024/07/01,2023/11/06,,,read,One of Bacon’s closest pals tells cheeky stories about the artist’s life in detail. I would’ve loved to share a pint with him and Lucian Freud in mid-century Soho.,,,1,0
31940597,THE POWER OF MINDFULNESS,Nyanaponika Thera,"Thera, Nyanaponika",,"=""""","=""""",3.0,,Kindle Edition,44,2016,,,2019/01/18,,,read,,,,1,0
43997409,Satan's Diary,Leonid Andreyev,"Andreyev, Leonid",Herman Bernstein,"=""1790864615""","=""9781790864614""",0,Independently published,Paperback,226,2018,1920,,2023/10/27,to-read,to-read (#215),to-read,,,,0,0
50879839,After Midnight,Irmgard Keun,"Keun, Irmgard",Anthea Bell,"=""0241391822""","=""9780241391822""",0,Penguin Classics,Paperback,144,2020,1937,,2024/06/18,to-read,to-read (#283),to-read,,,,0,0
468488,The Trick is to Keep Breathing,Janice Galloway,"Galloway, Janice",,"=""1564780813""","=""9781564780812""",0,Dalkey Archive Press,Paperback,236,2015,1989,,2024/06/18,to-read,to-read (#282),to-read,,,,0,0
17309197,The Hanging Garden,Patrick White,"White, Patrick",,"=""1448138299""","=""9781448138296""",0,Vintage Digital,Kindle Edition,240,2012,2012,,2024/06/15,to-read,to-read (#278),to-read,,,,0,0
722065,Reveries of the Solitary Walker,Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",Peter France,"=""0140443630""","=""9780140443639""",0,Penguin Classics,Paperback,155,1980,1782,,2024/06/17,to-read,to-read (#281),to-read,,,,0,0
1197534,Sunset Song (Penguin Classics),Lewis Grassic Gibbon,"Gibbon, Lewis Grassic","Ali Smith, William Malcolm","=""0141188405""","=""9780141188409""",0,Penguin Classics,Paperback,303,2007,1932,,2024/06/17,to-read,to-read (#280),to-read,,,,0,0
2452946,Wake in Fright,Kenneth Cook,"Cook, Kenneth",,"=""0140260528""","=""9780140260526""",0,Penguin Books Australia Ltd,Paperback,142,1997,1961,,2024/06/15,to-read,to-read (#279),to-read,,,,0,0
839803,The Painted Bird,Jerzy Kosiński,"Kosiński, Jerzy",,"=""076580655X""","=""9780765806550""",5.0,Transaction Pub Large Print,Paperback,260,2000,1965,2023/09/08,2023/08/20,favourite-novels,favourite-novels (#11),read,"<s>A sentimental coming-of-age story about a young boy who</s> uh wait, scratch that. This book is an ultramarathon of relentless suffering.",,,1,0
9025882,The Outsider,Albert Camus,"Camus, Albert",Joseph Laredo,"=""0241950058""","=""9780241950050""",5.0,Penguin Books Ltd,Mass Market Paperback,119,2010,1942,2021/01/04,2021/01/04,favourite-novels,favourite-novels (#15),read,Maybe the real treasure was the beach thugs we killed along the way.,,,1,0
45804047,The Dream of a Ridiculous Man,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""109717414X""","=""9781097174140""",4.0,Independently Published,Paperback,76,2019,1877,2024/05/31,2024/01/23,,,read,The Doom of a Ridiculous Wojak.,,,1,0
51045451,The Moustache,Emmanuel Carrère,"Carrère, Emmanuel",,"=""1784876143""","=""9781784876142""",5.0,Vintage Classics,Paperback,192,2020,1986,2024/06/14,2024/06/13,favourite-novels,favourite-novels (#17),read,"If a moustache is shaved in a bathroom and no one is around to see it, did it ever exist?",,,1,0
36696533,New Dark Age: Technology and the End of the Future,James Bridle,"Bridle, James",,"=""178663550X""","=""9781786635501""",0,Verso,Kindle Edition,357,2018,2018,,2024/06/13,to-read,to-read (#277),to-read,,,,0,0
2412600,The Pathseeker,Imre Kertész,"Kertész, Imre",,"=""1933633530""","=""9781933633534""",0,Melville House,Paperback,136,2008,1977,,2024/06/13,to-read,to-read (#276),to-read,,,,0,0
25159299,The Guardian of Mercy: How an Extraordinary Painting by Caravaggio Changed an Ordinary Life Today,Terence Ward,"Ward, Terence",,"=""1628725923""","=""9781628725926""",0,Arcade,Hardcover,200,2016,2016,,2024/06/12,to-read,to-read (#275),to-read,,,,0,0
92575,Concrete,Thomas Bernhard,"Bernhard, Thomas",David McLintock,"=""0226043983""","=""9780226043982""",2.0,University of Chicago Press,Paperback,156,1986,1982,2024/05/10,2024/02/18,,,read,"The internal monologue of a whiny loser who’d be doom-scrolling black pill media, if he was alive today.",,,1,0
824276,The Death of Ivan Ilyich,Leo Tolstoy,"Tolstoy, Leo","Anthony Briggs, Rosemary Edmonds","=""0141023600""","=""9780141023601""",4.0,Penguin,Mass Market Paperback,106,2006,1886,2020/08/23,2020/08/19,,,read,A cautionary tale about the inevitability of death and stepladder safety while hanging drapes.<br/><br/>Russian giants like Tolstoy understand suffering intimately.,,,1,0
971670,Diary of a Superfluous Man,Ivan Turgenev,"Turgenev, Ivan",David Patterson,"=""0393319202""","=""9780393319200""",2.0,W.W. Norton & Company,Paperback,80,1999,1850,2024/06/01,2021/08/07,,,read,The Doom of a Superfluous Wojak.,,,1,0
54503894,Violet Bent Backwards Over the Grass,Lana Del Rey,"Rey, Lana Del",,"=""1982167300""","=""9781982167301""",4.0,Simon & Schuster,Kindle Edition,128,2020,2020,2024/05/25,2024/06/01,favourite-poetry,favourite-poetry (#6),read,"Bittersweet, ASMR audio poems from Ms May Jailer.",,,1,0
226384,Oblomov,Ivan Goncharov,"Goncharov, Ivan","David Magarshack, Milton Ehre","=""""","=""""",3.0,Penguin Books,Paperback,496,2005,1859,2023/09/13,2023/06/16,,,read,My Year of Obstinance and Oblomovism,,,1,0
29610266,White Nights,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Ronald Meyer,"=""0241252083""","=""9780241252086""",4.0,Penguin Classics,Paperback,113,2016,1848,2022/08/06,2022/08/02,,,read,(500) White Nights of Summer,,,1,0
17796873,Soul On Fire - The Life And Music Of Peter Steele,Jeff Wagner,"Wagner, Jeff",,"=""""","=""""",4.0,,Unknown Binding,305,2014,2014,2023/03/02,2021/12/13,,,read,"Great book, but sad to read Steele struggled with finances before his death and couldn’t afford to buy back his family townhouse in Brooklyn.",,,1,0
114610,The Shooting Party,Anton Chekhov,"Chekhov, Anton","Ronald Wilks, John Sutherland","=""0140448985""","=""9780140448986""",0,Penguin Classics,Paperback,199,2004,1884,,2024/06/09,to-read,to-read (#274),to-read,,,,0,0
46730,A Journal of the Plague Year,Daniel Defoe,"Defoe, Daniel",Cynthia Wall,"=""0140437851""","=""9780140437850""",0,Penguin Classics,Paperback,289,2003,1722,,2024/06/09,to-read,to-read (#273),to-read,,,,0,0
401608,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Susan Massotty, Otto H. Frank","=""014118275X""","=""9780141182759""",5.0,Penguin Modern Classics,Paperback,339,2000,1947,2021/12/21,2020/05/19,,,read,,,,1,0
1785652,Captain Beefheart: The Biography,Mike   Barnes,"Barnes, Mike",,"=""0815411901""","=""9780815411901""",0,Cooper Square Press,Hardcover,402,2002,2000,,2019/02/16,to-read,to-read (#2),to-read,,,,0,0
50489065,Pimp: The Story Of My Life,Slim Iceberg,"Iceberg, Slim",,"=""1786896125""","=""9781786896124""",0,FABER AND FABER,Paperback,304,2019,1967,,2024/06/02,to-read,to-read (#272),to-read,,,,0,0
1914989,Solitary Confinement,Christopher Burney,"Burney, Christopher",,"=""0333359011""","=""9780333359013""",0,Four Square,Paperback,152,1964,1951,,2024/06/02,to-read,to-read (#271),to-read,,,,0,0
171094,Selected Poems,Anna Akhmatova,"Akhmatova, Anna",D.M. Thomas,"=""0140186174""","=""9780140186178""",4.0,Penguin Classics,Paperback,160,1992,1969,2022/09/04,2021/10/21,favourite-poetry,favourite-poetry (#2),read,“The rattle of the leper​ is what sings in my hands.”,,,1,0
33862451,Unreconciled: Poems 1991–2013 (French Edition),Michel Houellebecq,"Houellebecq, Michel",,"=""""","=""""",4.0,Cornerstone Digital,Kindle Edition,332,2017,2014,2022/08/31,2022/08/30,favourite-poetry,favourite-poetry (#4),read,"“So calm, in her coma” reminded me of The Smiths.",,,1,0
63899981,Strong Money Australia: How to Gain Financial Independence and Create a Life of Freedom,Dave Gow,"Gow, Dave",,"=""0645632422""","=""9780645632422""",5.0,,Kindle Edition,374,2022,,2023/02/14,2023/01/04,,,read,I miss the FIRE & Chill podcast.,,,1,0
